% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
7.583	2	6	759	4	1	4	105	0
7.584	2	6	759	5	1	4	105	0
7.585	2	4	759	6	3	28	749	0
7.585	2	6	759	6	1	4	69	0
7.586	2	4	759	7	3	28	749	0
7.586	2	6	759	7	1	4	69	0
7.587	2	4	759	8	3	28	749	0
7.587	2	6	759	8	1	4	69	0
7.588	2	6	759	9	1	4	105	0
7.589	2	6	759	10	1	4	105	0
7.59	2	6	760	1	1	4	105	0
7.591	2	6	760	2	1	4	105	0
7.592	2	6	760	3	1	4	105	0
7.593	2	6	760	4	1	4	105	0
7.594	2	6	760	5	1	4	105	0
7.595	2	4	760	6	3	28	749	0
7.595	2	6	760	6	1	4	69	0
7.596	2	4	760	7	3	28	749	0
7.596	2	6	760	7	1	4	69	0
7.597	2	4	760	8	3	28	749	0
7.597	2	6	760	8	1	4	69	0
7.598	2	6	760	9	1	4	105	0
7.599	2	6	760	10	1	4	105	0
7.6	2	6	761	1	1	4	105	0
7.601	2	6	761	2	1	4	105	0
7.602	2	6	761	3	1	4	105	0
7.603	2	6	761	4	1	4	105	0
7.604	2	6	761	5	1	4	105	0
7.605	2	4	761	6	3	28	749	0
7.605	2	6	761	6	1	4	69	0
7.606	2	4	761	7	3	28	749	0
7.606	2	6	761	7	1	4	69	0
7.607	2	4	761	8	3	28	749	0
7.607	2	6	761	8	1	4	69	0
7.608	2	6	761	9	1	4	105	0
7.609	2	6	761	10	1	4	105	0
7.61	2	6	762	1	1	4	105	0
7.611	2	6	762	2	1	4	105	0
7.612	2	6	762	3	1	4	105	0
7.613	2	6	762	4	1	4	105	0
7.614	2	6	762	5	1	4	105	0
7.615	2	4	762	6	3	28	749	0
7.615	2	6	762	6	1	4	69	0
7.616	2	4	762	7	3	28	749	0
7.616	2	6	762	7	1	4	69	0
7.617	2	4	762	8	3	28	749	0
7.617	2	6	762	8	1	4	69	0
7.618	2	6	762	9	1	4	105	0
7.619	2	6	762	10	1	4	105	0
7.62	2	6	763	1	1	4	105	0
7.621	2	6	763	2	1	4	105	0
7.622	2	6	763	3	1	4	105	0
7.623	2	6	763	4	1	4	105	0
7.624	2	6	763	5	1	4	105	0
7.625	2	4	763	6	3	28	749	0
7.625	2	6	763	6	1	4	69	0
7.626	2	4	763	7	3	28	749	0
7.626	2	6	763	7	1	4	69	0
7.627	2	4	763	8	3	28	749	0
7.627	2	6	763	8	1	4	69	0
7.628	2	6	763	9	1	4	105	0
7.629	2	6	763	10	1	4	105	0
7.63	2	6	764	1	1	4	105	0
7.631	2	6	764	2	1	4	105	0
7.632	2	6	764	3	1	4	105	0
7.633	2	6	764	4	1	4	105	0
7.634	2	6	764	5	1	4	105	0
7.635	2	4	764	6	3	28	749	0
7.635	2	6	764	6	1	4	69	0
7.636	2	4	764	7	3	28	749	0
7.636	2	6	764	7	1	4	69	0
7.637	2	4	764	8	3	28	749	0
7.637	2	6	764	8	1	4	69	0
7.638	2	6	764	9	1	4	105	0
7.639	2	6	764	10	1	4	105	0
7.64	2	6	765	1	1	4	105	0
7.641	2	6	765	2	1	4	105	0
7.642	2	6	765	3	1	4	105	0
7.643	2	6	765	4	1	4	105	0
7.644	2	6	765	5	1	4	105	0
7.645	2	4	765	6	3	28	749	0
7.645	2	6	765	6	1	4	69	0
7.646	2	4	765	7	3	28	749	0
7.646	2	6	765	7	1	4	69	0
7.647	2	4	765	8	3	28	749	0
7.647	2	6	765	8	1	4	69	0
7.648	2	6	765	9	1	4	105	0
7.649	2	6	765	10	1	4	105	0
7.65	2	6	766	1	1	4	105	0
7.651	2	6	766	2	1	4	105	0
7.652	2	6	766	3	1	4	105	0
7.653	2	6	766	4	1	4	105	0
7.654	2	6	766	5	1	4	105	0
7.655	2	4	766	6	3	28	749	0
7.655	2	6	766	6	1	4	69	0
7.656	2	4	766	7	3	28	749	0
7.656	2	6	766	7	1	4	69	0
7.657	2	4	766	8	3	28	749	0
7.657	2	6	766	8	1	4	69	0
7.658	2	6	766	9	1	4	105	0
7.659	2	6	766	10	1	4	105	0
7.66	2	6	767	1	1	4	105	0
7.661	2	6	767	2	1	4	105	0
7.662	2	6	767	3	1	4	105	0
7.663	2	6	767	4	1	4	105	0
7.664	2	6	767	5	1	4	105	0
7.665	2	4	767	6	3	28	749	0
7.665	2	6	767	6	1	4	69	0
7.666	2	4	767	7	3	28	749	0
7.666	2	6	767	7	1	4	69	0
7.667	2	4	767	8	3	28	749	0
7.667	2	6	767	8	1	4	69	0
7.668	2	6	767	9	1	4	105	0
7.669	2	6	767	10	1	4	105	0
7.67	2	6	768	1	1	4	105	0
7.671	2	6	768	2	1	4	105	0
7.672	2	6	768	3	1	4	105	0
7.673	2	6	768	4	1	4	105	0
7.674	2	6	768	5	1	4	105	0
7.675	2	4	768	6	3	28	749	0
7.675	2	6	768	6	1	4	69	0
7.676	2	4	768	7	3	28	749	0
7.676	2	6	768	7	1	4	69	0
7.677	2	4	768	8	3	28	749	0
7.677	2	6	768	8	1	4	69	0
7.678	2	6	768	9	1	4	105	0
7.679	2	6	768	10	1	4	105	0
7.68	2	6	769	1	1	4	105	0
7.681	2	6	769	2	1	4	105	0
7.682	2	6	769	3	1	4	105	0
7.683	2	6	769	4	1	4	105	0
7.684	2	6	769	5	1	4	105	0
7.685	2	4	769	6	3	28	749	0
7.685	2	6	769	6	1	4	69	0
7.686	2	4	769	7	3	28	749	0
7.686	2	6	769	7	1	4	69	0
7.687	2	4	769	8	3	28	749	0
7.687	2	6	769	8	1	4	69	0
7.688	2	6	769	9	1	4	105	0
7.689	2	6	769	10	1	4	105	0
7.69	2	6	770	1	1	4	105	0
7.691	2	6	770	2	1	4	105	0
7.692	2	6	770	3	1	4	105	0
7.693	2	6	770	4	1	4	105	0
7.694	2	6	770	5	1	4	105	0
7.695	2	4	770	6	3	28	749	0
7.695	2	6	770	6	1	4	69	0
7.696	2	4	770	7	3	28	749	0
7.696	2	6	770	7	1	4	69	0
7.697	2	4	770	8	3	28	749	0
7.697	2	6	770	8	1	4	69	0
7.698	2	6	770	9	1	4	105	0
7.699	2	6	770	10	1	4	105	0
7.7	2	6	771	1	1	4	105	0
7.701	2	6	771	2	1	4	105	0
7.702	2	6	771	3	1	4	105	0
7.703	2	6	771	4	1	4	105	0
7.704	2	6	771	5	1	4	105	0
7.705	2	4	771	6	3	28	749	0
7.705	2	6	771	6	1	4	69	0
7.706	2	4	771	7	3	28	749	0
7.706	2	6	771	7	1	4	69	0
7.707	2	4	771	8	3	28	749	0
7.707	2	6	771	8	1	4	69	0
7.708	2	6	771	9	1	4	105	0
7.709	2	6	771	10	1	4	105	0
7.71	2	6	772	1	1	4	105	0
7.711	2	6	772	2	1	4	105	0
7.712	2	6	772	3	1	4	105	0
7.713	2	6	772	4	1	4	105	0
7.714	2	6	772	5	1	4	105	0
7.715	2	4	772	6	3	28	749	0
7.715	2	6	772	6	1	4	69	0
7.716	2	4	772	7	3	28	749	0
7.716	2	6	772	7	1	4	69	0
7.717	2	4	772	8	3	28	749	0
7.717	2	6	772	8	1	4	69	0
7.718	2	6	772	9	1	4	105	0
7.719	2	6	772	10	1	4	105	0
7.72	2	6	773	1	1	4	105	0
7.721	2	6	773	2	1	4	105	0
7.722	2	6	773	3	1	4	105	0
7.723	2	6	773	4	1	4	105	0
7.724	2	6	773	5	1	4	105	0
7.725	2	4	773	6	3	28	749	0
7.725	2	6	773	6	1	4	69	0
7.726	2	4	773	7	3	28	749	0
7.726	2	6	773	7	1	4	69	0
7.727	2	4	773	8	3	28	749	0
7.727	2	6	773	8	1	4	69	0
7.728	2	6	773	9	1	4	105	0
7.729	2	6	773	10	1	4	105	0
7.73	2	6	774	1	1	4	105	0
7.731	2	6	774	2	1	4	105	0
7.732	2	6	774	3	1	4	105	0
7.733	2	6	774	4	1	4	105	0
7.734	2	6	774	5	1	4	105	0
7.735	2	4	774	6	3	28	749	0
7.735	2	6	774	6	1	4	69	0
7.736	2	4	774	7	3	28	749	0
7.736	2	6	774	7	1	4	69	0
7.737	2	4	774	8	3	28	749	0
7.737	2	6	774	8	1	4	69	0
7.738	2	6	774	9	1	4	105	0
7.739	2	6	774	10	1	4	105	0
7.74	2	6	775	1	1	4	105	0
7.741	2	6	775	2	1	4	105	0
7.742	2	6	775	3	1	4	105	0
7.743	2	6	775	4	1	4	105	0
7.744	2	6	775	5	1	4	105	0
7.745	2	4	775	6	3	28	749	0
7.745	2	6	775	6	1	4	69	0
7.746	2	4	775	7	3	28	749	0
7.746	2	6	775	7	1	4	69	0
7.747	2	4	775	8	3	28	749	0
7.747	2	6	775	8	1	4	69	0
7.748	2	6	775	9	1	4	105	0
7.749	2	6	775	10	1	4	105	0
7.75	2	6	776	1	1	4	105	0
7.751	2	6	776	2	1	4	105	0
7.752	2	6	776	3	1	4	105	0
7.753	2	6	776	4	1	4	105	0
7.754	2	6	776	5	1	4	105	0
7.755	2	4	776	6	3	28	749	0
7.755	2	6	776	6	1	4	69	0
7.756	2	4	776	7	3	28	749	0
7.756	2	6	776	7	1	4	69	0
7.757	2	4	776	8	3	28	749	0
7.757	2	6	776	8	1	4	69	0
7.758	2	6	776	9	1	4	105	0
7.759	2	6	776	10	1	4	105	0
7.76	2	6	777	1	1	4	105	0
7.761	2	6	777	2	1	4	105	0
7.762	2	6	777	3	1	4	105	0
7.763	2	6	777	4	1	4	105	0
7.764	2	6	777	5	1	4	105	0
7.765	2	4	777	6	3	28	749	0
7.765	2	6	777	6	1	4	69	0
7.766	2	4	777	7	3	28	749	0
7.766	2	6	777	7	1	4	69	0
7.767	2	4	777	8	3	28	749	0
7.767	2	6	777	8	1	4	69	0
7.768	2	6	777	9	1	4	105	0
7.769	2	6	777	10	1	4	105	0
7.77	2	6	778	1	1	4	105	0
7.771	2	6	778	2	1	4	105	0
7.772	2	6	778	3	1	4	105	0
7.773	2	6	778	4	1	4	105	0
7.774	2	6	778	5	1	4	105	0
7.775	2	4	778	6	3	28	749	0
7.775	2	6	778	6	1	4	69	0
7.776	2	4	778	7	3	28	749	0
7.776	2	6	778	7	1	4	69	0
7.777	2	4	778	8	3	28	749	0
7.777	2	6	778	8	1	4	69	0
7.778	2	6	778	9	1	4	105	0
7.779	2	6	778	10	1	4	105	0
7.78	2	6	779	1	1	4	105	0
7.781	2	6	779	2	1	4	105	0
7.782	2	6	779	3	1	4	105	0
7.783	2	6	779	4	1	4	105	0
7.784	2	6	779	5	1	4	105	0
7.785	2	4	779	6	3	28	749	0
7.785	2	6	779	6	1	4	69	0
7.786	2	4	779	7	3	28	749	0
7.786	2	6	779	7	1	4	69	0
7.787	2	4	779	8	3	28	749	0
7.787	2	6	779	8	1	4	69	0
7.788	2	6	779	9	1	4	105	0
7.789	2	6	779	10	1	4	105	0
7.79	2	6	780	1	1	4	105	0
7.791	2	6	780	2	1	4	105	0
7.792	2	6	780	3	1	4	105	0
7.793	2	6	780	4	1	4	105	0
7.794	2	6	780	5	1	4	105	0
7.795	2	4	780	6	3	28	749	0
7.795	2	6	780	6	1	4	69	0
7.796	2	4	780	7	3	28	749	0
7.796	2	6	780	7	1	4	69	0
7.797	2	4	780	8	3	28	749	0
7.797	2	6	780	8	1	4	69	0
7.798	2	6	780	9	1	4	105	0
7.799	2	6	780	10	1	4	105	0
7.8	2	6	781	1	1	4	105	0
7.801	2	6	781	2	1	4	105	0
7.802	2	6	781	3	1	4	105	0
7.803	2	6	781	4	1	4	105	0
7.804	2	6	781	5	1	4	105	0
7.805	2	4	781	6	3	28	749	0
7.805	2	6	781	6	1	4	69	0
7.806	2	4	781	7	3	28	749	0
7.806	2	6	781	7	1	4	69	0
7.807	2	4	781	8	3	28	749	0
7.807	2	6	781	8	1	4	69	0
7.808	2	6	781	9	1	4	105	0
7.809	2	6	781	10	1	4	105	0
7.81	2	6	782	1	1	4	105	0
7.811	2	6	782	2	1	4	105	0
7.812	2	6	782	3	1	4	105	0
7.813	2	6	782	4	1	4	105	0
7.814	2	6	782	5	1	4	105	0
7.815	2	4	782	6	3	28	749	0
7.815	2	6	782	6	1	4	69	0
7.816	2	4	782	7	3	28	749	0
7.816	2	6	782	7	1	4	69	0
7.817	2	4	782	8	3	28	749	0
7.817	2	6	782	8	1	4	69	0
7.818	2	6	782	9	1	4	105	0
7.819	2	6	782	10	1	4	105	0
7.82	2	6	783	1	1	4	105	0
7.821	2	6	783	2	1	4	105	0
7.822	2	6	783	3	1	4	105	0
7.823	2	6	783	4	1	4	105	0
7.824	2	6	783	5	1	4	105	0
7.825	2	4	783	6	3	28	749	0
7.825	2	6	783	6	1	4	69	0
7.826	2	4	783	7	3	28	749	0
7.826	2	6	783	7	1	4	69	0
7.827	2	4	783	8	3	28	749	0
7.827	2	6	783	8	1	4	69	0
7.828	2	6	783	9	1	4	105	0
7.829	2	6	783	10	1	4	105	0
7.83	2	6	784	1	1	4	105	0
7.831	2	6	784	2	1	4	105	0
7.832	2	6	784	3	1	4	105	0
7.833	2	6	784	4	1	4	105	0
7.834	2	6	784	5	1	4	105	0
7.835	2	4	784	6	3	28	749	0
7.835	2	6	784	6	1	4	69	0
7.836	2	4	784	7	3	28	749	0
7.836	2	6	784	7	1	4	69	0
7.837	2	4	784	8	3	28	749	0
7.837	2	6	784	8	1	4	69	0
7.838	2	6	784	9	1	4	105	0
7.839	2	6	784	10	1	4	105	0
7.84	2	6	785	1	1	4	105	0
7.841	2	6	785	2	1	4	105	0
7.842	2	6	785	3	1	4	105	0
7.843	2	6	785	4	1	4	105	0
7.844	2	6	785	5	1	4	105	0
7.845	2	4	785	6	3	28	749	0
7.845	2	6	785	6	1	4	69	0
7.846	2	4	785	7	3	28	749	0
7.846	2	6	785	7	1	4	69	0
7.847	2	4	785	8	3	28	749	0
7.847	2	6	785	8	1	4	69	0
7.848	2	6	785	9	1	4	105	0
7.849	2	6	785	10	1	4	105	0
7.85	2	6	786	1	1	4	105	0
7.851	2	6	786	2	1	4	105	0
7.852	2	6	786	3	1	4	105	0
7.853	2	6	786	4	1	4	105	0
7.854	2	6	786	5	1	4	105	0
7.855	2	4	786	6	3	28	749	0
7.855	2	6	786	6	1	4	69	0
7.856	2	4	786	7	3	28	749	0
7.856	2	6	786	7	1	4	69	0
7.857	2	4	786	8	3	28	749	0
7.857	2	6	786	8	1	4	69	0
7.858	2	6	786	9	1	4	105	0
7.859	2	6	786	10	1	4	105	0
7.86	2	6	787	1	1	4	105	0
7.861	2	6	787	2	1	4	105	0
7.862	2	6	787	3	1	4	105	0
7.863	2	6	787	4	1	4	105	0
7.864	2	6	787	5	1	4	105	0
7.865	2	4	787	6	3	28	749	0
7.865	2	6	787	6	1	4	69	0
7.866	2	4	787	7	3	28	749	0
7.866	2	6	787	7	1	4	69	0
7.867	2	4	787	8	3	28	749	0
7.867	2	6	787	8	1	4	69	0
7.868	2	6	787	9	1	4	105	0
7.869	2	6	787	10	1	4	105	0
7.87	2	6	788	1	1	4	105	0
7.871	2	6	788	2	1	4	105	0
7.872	2	6	788	3	1	4	105	0
7.873	2	6	788	4	1	4	105	0
7.874	2	6	788	5	1	4	105	0
7.875	2	4	788	6	3	28	749	0
7.875	2	6	788	6	1	4	69	0
7.876	2	4	788	7	3	28	749	0
7.876	2	6	788	7	1	4	69	0
7.877	2	4	788	8	3	28	749	0
7.877	2	6	788	8	1	4	69	0
7.878	2	6	788	9	1	4	105	0
7.879	2	6	788	10	1	4	105	0
7.88	2	6	789	1	1	4	105	0
7.881	2	6	789	2	1	4	105	0
7.882	2	6	789	3	1	4	105	0
7.883	2	6	789	4	1	4	105	0
7.884	2	6	789	5	1	4	105	0
7.885	2	4	789	6	3	28	749	0
7.885	2	6	789	6	1	4	69	0
7.886	2	4	789	7	3	28	749	0
7.886	2	6	789	7	1	4	69	0
7.887	2	4	789	8	3	28	749	0
7.887	2	6	789	8	1	4	69	0
7.888	2	6	789	9	1	4	105	0
7.889	2	6	789	10	1	4	105	0
7.89	2	6	790	1	1	4	105	0
7.891	2	6	790	2	1	4	105	0
7.892	2	6	790	3	1	4	105	0
7.893	2	6	790	4	1	4	105	0
7.894	2	6	790	5	1	4	105	0
7.895	2	4	790	6	3	28	749	0
7.895	2	6	790	6	1	4	69	0
7.896	2	4	790	7	3	28	749	0
7.896	2	6	790	7	1	4	69	0
7.897	2	4	790	8	3	28	749	0
7.897	2	6	790	8	1	4	69	0
7.898	2	6	790	9	1	4	105	0
7.899	2	6	790	10	1	4	105	0
7.9	2	6	791	1	1	4	105	0
7.901	2	6	791	2	1	4	105	0
7.902	2	6	791	3	1	4	105	0
7.903	2	6	791	4	1	4	105	0
7.904	2	6	791	5	1	4	105	0
7.905	2	4	791	6	3	28	749	0
7.905	2	6	791	6	1	4	69	0
7.906	2	4	791	7	3	28	749	0
7.906	2	6	791	7	1	4	69	0
7.907	2	4	791	8	3	28	749	0
7.907	2	6	791	8	1	4	69	0
7.908	2	6	791	9	1	4	105	0
7.909	2	6	791	10	1	4	105	0
7.91	2	6	792	1	1	4	105	0
7.911	2	6	792	2	1	4	105	0
7.912	2	6	792	3	1	4	105	0
7.913	2	6	792	4	1	4	105	0
7.914	2	6	792	5	1	4	105	0
7.915	2	4	792	6	3	28	749	0
7.915	2	6	792	6	1	4	69	0
7.916	2	4	792	7	3	28	749	0
7.916	2	6	792	7	1	4	69	0
7.917	2	4	792	8	3	28	749	0
7.917	2	6	792	8	1	4	69	0
7.918	2	6	792	9	1	4	105	0
7.919	2	6	792	10	1	4	105	0
7.92	2	6	793	1	1	4	105	0
7.921	2	6	793	2	1	4	105	0
7.922	2	6	793	3	1	4	105	0
7.923	2	6	793	4	1	4	105	0
7.924	2	6	793	5	1	4	105	0
7.925	2	4	793	6	3	28	749	0
7.925	2	6	793	6	1	4	69	0
7.926	2	4	793	7	3	28	749	0
7.926	2	6	793	7	1	4	69	0
7.927	2	4	793	8	3	28	749	0
7.927	2	6	793	8	1	4	69	0
7.928	2	6	793	9	1	4	105	0
7.929	2	6	793	10	1	4	105	0
7.93	2	6	794	1	1	4	105	0
7.931	2	6	794	2	1	4	105	0
7.932	2	6	794	3	1	4	105	0
7.933	2	6	794	4	1	4	105	0
7.934	2	6	794	5	1	4	105	0
7.935	2	4	794	6	3	28	749	0
7.935	2	6	794	6	1	4	69	0
7.936	2	4	794	7	3	28	749	0
7.936	2	6	794	7	1	4	69	0
7.937	2	4	794	8	3	28	749	0
7.937	2	6	794	8	1	4	69	0
7.938	2	6	794	9	1	4	105	0
7.939	2	6	794	10	1	4	105	0
7.94	2	6	795	1	1	4	105	0
7.941	2	6	795	2	1	4	105	0
7.942	2	6	795	3	1	4	105	0
7.943	2	6	795	4	1	4	105	0
7.944	2	6	795	5	1	4	105	0
7.945	2	4	795	6	3	28	749	0
7.945	2	6	795	6	1	4	69	0
7.946	2	4	795	7	3	28	749	0
7.946	2	6	795	7	1	4	69	0
7.947	2	4	795	8	3	28	749	0
7.947	2	6	795	8	1	4	69	0
7.948	2	6	795	9	1	4	105	0
7.949	2	6	795	10	1	4	105	0
7.95	2	6	796	1	1	4	105	0
7.951	2	6	796	2	1	4	105	0
7.952	2	6	796	3	1	4	105	0
7.953	2	6	796	4	1	4	105	0
7.954	2	6	796	5	1	4	105	0
7.955	2	4	796	6	3	28	749	0
7.955	2	6	796	6	1	4	69	0
7.956	2	4	796	7	3	28	749	0
7.956	2	6	796	7	1	4	69	0
7.957	2	4	796	8	3	28	749	0
7.957	2	6	796	8	1	4	69	0
7.958	2	6	796	9	1	4	105	0
7.959	2	6	796	10	1	4	105	0
7.96	2	6	797	1	1	4	105	0
7.961	2	6	797	2	1	4	105	0
7.962	2	6	797	3	1	4	105	0
7.963	2	6	797	4	1	4	105	0
7.964	2	6	797	5	1	4	105	0
7.965	2	4	797	6	3	28	749	0
7.965	2	6	797	6	1	4	69	0
7.966	2	4	797	7	3	28	749	0
7.966	2	6	797	7	1	4	69	0
7.967	2	4	797	8	3	28	749	0
7.967	2	6	797	8	1	4	69	0
7.968	2	6	797	9	1	4	105	0
7.969	2	6	797	10	1	4	105	0
7.97	2	6	798	1	1	4	105	0
7.971	2	6	798	2	1	4	105	0
7.972	2	6	798	3	1	4	105	0
7.973	2	6	798	4	1	4	105	0
7.974	2	6	798	5	1	4	105	0
7.975	2	4	798	6	3	28	749	0
7.975	2	6	798	6	1	4	69	0
7.976	2	4	798	7	3	28	749	0
7.976	2	6	798	7	1	4	69	0
7.977	2	4	798	8	3	28	749	0
7.977	2	6	798	8	1	4	69	0
7.978	2	6	798	9	1	4	105	0
7.979	2	6	798	10	1	4	105	0
7.98	2	6	799	1	1	4	105	0
7.981	2	6	799	2	1	4	105	0
7.982	2	6	799	3	1	4	105	0
7.983	2	6	799	4	1	4	105	0
7.984	2	6	799	5	1	4	105	0
7.985	2	4	799	6	3	28	749	0
7.985	2	6	799	6	1	4	69	0
7.986	2	4	799	7	3	28	749	0
7.986	2	6	799	7	1	4	69	0
7.987	2	4	799	8	3	28	749	0
7.987	2	6	799	8	1	4	69	0
7.988	2	6	799	9	1	4	105	0
7.989	2	6	799	10	1	4	105	0
7.99	2	6	800	1	1	4	105	0
7.991	2	6	800	2	1	4	105	0
7.992	2	6	800	3	1	4	105	0
7.993	2	6	800	4	1	4	105	0
7.994	2	6	800	5	1	4	105	0
7.995	2	4	800	6	3	28	749	0
7.995	2	6	800	6	1	4	69	0
7.996	2	4	800	7	3	28	749	0
7.996	2	6	800	7	1	4	69	0
7.997	2	4	800	8	3	28	749	0
7.997	2	6	800	8	1	4	69	0
7.998	2	6	800	9	1	4	105	0
7.999	2	6	800	10	1	4	105	0
8	2	6	801	1	1	4	105	0
8.001	2	6	801	2	1	4	105	0
8.002	2	6	801	3	1	4	105	0
8.003	2	6	801	4	1	4	105	0
8.004	2	6	801	5	1	4	105	0
8.005	1	3	801	6	2	12	621	0
8.005	2	4	801	6	3	28	749	0
8.005	2	6	801	6	1	4	69	0
8.006	2	4	801	7	3	28	749	0
8.006	2	6	801	7	1	4	69	0
8.007	2	4	801	8	3	28	749	0
8.007	2	6	801	8	1	4	69	0
8.008	2	6	801	9	1	4	105	0
8.009	2	6	801	10	1	4	105	0
8.01	2	6	802	1	1	4	105	0
8.011	2	6	802	2	1	4	105	0
8.012	2	6	802	3	1	4	105	0
8.013	2	6	802	4	1	4	105	0
8.014	2	6	802	5	1	4	105	0
8.015	2	4	802	6	3	28	749	0
8.015	2	6	802	6	1	4	69	0
8.016	2	4	802	7	3	28	749	0
8.016	2	6	802	7	1	4	69	0
8.017	2	4	802	8	3	28	749	0
8.017	2	6	802	8	1	4	69	0
8.018	2	6	802	9	1	4	105	0
8.019	2	6	802	10	1	4	105	0
8.02	2	6	803	1	1	4	105	0
8.021	2	6	803	2	1	4	105	0
8.022	2	6	803	3	1	4	105	0
8.023	2	6	803	4	1	4	105	0
8.024	2	6	803	5	1	4	105	0
8.025	2	4	803	6	3	28	749	0
8.025	2	6	803	6	1	4	69	0
8.026	2	4	803	7	3	28	749	0
8.026	2	6	803	7	1	4	69	0
8.027	2	4	803	8	3	28	749	0
8.027	2	6	803	8	1	4	69	0
8.028	2	6	803	9	1	4	105	0
8.029	2	6	803	10	1	4	105	0
8.03	2	6	804	1	1	4	105	0
8.031	2	6	804	2	1	4	105	0
8.032	2	6	804	3	1	4	105	0
8.033	2	6	804	4	1	4	105	0
8.034	2	6	804	5	1	4	105	0
8.035	2	4	804	6	3	28	749	0
8.035	2	6	804	6	1	4	69	0
8.036	2	4	804	7	3	28	749	0
8.036	2	6	804	7	1	4	69	0
8.037	2	4	804	8	3	28	749	0
8.037	2	6	804	8	1	4	69	0
8.038	2	6	804	9	1	4	105	0
8.039	2	6	804	10	1	4	105	0
8.04	2	6	805	1	1	4	105	0
8.041	2	6	805	2	1	4	105	0
8.042	2	6	805	3	1	4	105	0
8.043	2	6	805	4	1	4	105	0
8.044	2	6	805	5	1	4	105	0
8.045	2	4	805	6	3	28	749	0
8.045	2	6	805	6	1	4	69	0
8.046	2	4	805	7	3	28	749	0
8.046	2	6	805	7	1	4	69	0
8.047	2	4	805	8	3	28	749	0
8.047	2	6	805	8	1	4	69	0
8.048	2	6	805	9	1	4	105	0
8.049	2	6	805	10	1	4	105	0
8.05	2	6	806	1	1	4	105	0
8.051	2	6	806	2	1	4	105	0
8.052	2	6	806	3	1	4	105	0
8.053	2	6	806	4	1	4	105	0
8.054	2	6	806	5	1	4	105	0
8.055	2	4	806	6	3	28	749	0
8.055	2	6	806	6	1	4	69	0
8.056	2	4	806	7	3	28	749	0
8.056	2	6	806	7	1	4	69	0
8.057	2	4	806	8	3	28	749	0
8.057	2	6	806	8	1	4	69	0
8.058	2	6	806	9	1	4	105	0
8.059	2	6	806	10	1	4	105	0
8.06	2	6	807	1	1	4	105	0
8.061	2	6	807	2	1	4	105	0
8.062	2	6	807	3	1	4	105	0
8.063	2	6	807	4	1	4	105	0
8.064	2	6	807	5	1	4	105	0
8.065	2	4	807	6	3	28	749	0
8.065	2	6	807	6	1	4	69	0
8.066	2	4	807	7	3	28	749	0
8.066	2	6	807	7	1	4	69	0
8.067	2	4	807	8	3	28	749	0
8.067	2	6	807	8	1	4	69	0
8.068	2	6	807	9	1	4	105	0
8.069	2	6	807	10	1	4	105	0
8.07	2	6	808	1	1	4	105	0
8.071	2	6	808	2	1	4	105	0
8.072	2	6	808	3	1	4	105	0
8.073	2	6	808	4	1	4	105	0
8.074	2	6	808	5	1	4	105	0
8.075	2	4	808	6	3	28	749	0
8.075	2	6	808	6	1	4	69	0
8.076	2	4	808	7	3	28	749	0
8.076	2	6	808	7	1	4	69	0
8.077	2	4	808	8	3	28	749	0
8.077	2	6	808	8	1	4	69	0
8.078	2	6	808	9	1	4	105	0
8.079	2	6	808	10	1	4	105	0
8.08	2	6	809	1	1	4	105	0
8.081	2	6	809	2	1	4	105	0
8.082	2	6	809	3	1	4	105	0
8.083	2	6	809	4	1	4	105	0
8.084	2	6	809	5	1	4	105	0
8.085	2	4	809	6	3	28	749	0
8.085	2	6	809	6	1	4	69	0
8.086	2	4	809	7	3	28	749	0
8.086	2	6	809	7	1	4	69	0
8.087	2	4	809	8	3	28	749	0
8.087	2	6	809	8	1	4	69	0
8.088	2	6	809	9	1	4	105	0
8.089	2	6	809	10	1	4	105	0
8.09	2	6	810	1	1	4	105	0
8.091	2	6	810	2	1	4	105	0
8.092	2	6	810	3	1	4	105	0
8.093	2	6	810	4	1	4	105	0
8.094	2	6	810	5	1	4	105	0
8.095	2	4	810	6	3	28	749	0
8.095	2	6	810	6	1	4	69	0
8.096	2	4	810	7	3	28	749	0
8.096	2	6	810	7	1	4	69	0
8.097	2	4	810	8	3	28	749	0
8.097	2	6	810	8	1	4	69	0
8.098	2	6	810	9	1	4	105	0
8.099	2	6	810	10	1	4	105	0
8.1	2	6	811	1	1	4	105	0
8.101	2	6	811	2	1	4	105	0
8.102	2	6	811	3	1	4	105	0
8.103	2	6	811	4	1	4	105	0
8.104	2	6	811	5	1	4	105	0
8.105	2	4	811	6	3	28	749	0
8.105	2	6	811	6	1	4	69	0
8.106	2	4	811	7	3	28	749	0
8.106	2	6	811	7	1	4	69	0
8.107	2	4	811	8	3	28	749	0
8.107	2	6	811	8	1	4	69	0
8.108	2	6	811	9	1	4	105	0
8.109	2	6	811	10	1	4	105	0
8.11	2	6	812	1	1	4	105	0
8.111	2	6	812	2	1	4	105	0
8.112	2	6	812	3	1	4	105	0
8.113	2	6	812	4	1	4	105	0
8.114	2	6	812	5	1	4	105	0
8.115	2	4	812	6	3	28	749	0
8.115	2	6	812	6	1	4	69	0
8.116	2	4	812	7	3	28	749	0
8.116	2	6	812	7	1	4	69	0
8.117	2	4	812	8	3	28	749	0
8.117	2	6	812	8	1	4	69	0
