% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
4.546	1	4	455	7	4	28	2196	0	0	0
4.55	1	3	456	1	2	28	2196	0	0	0
4.556	1	4	456	7	4	28	2196	0	0	0
4.557	1	4	456	8	4	28	2196	0	0	0
4.558	1	4	456	9	4	28	2196	0	0	0
4.561	1	4	457	2	4	28	2196	0	0	0
4.564	1	3	457	5	2	28	2196	0	0	0
4.577	1	4	458	8	4	28	2196	0	0	0
4.578	1	3	458	9	2	28	2196	0	0	0
4.586	1	4	459	7	4	28	2196	0	0	0
4.592	1	3	460	3	2	28	2196	0	0	0
4.596	1	4	460	7	4	28	2196	0	0	0
4.606	1	3	461	7	2	28	2196	0	0	0
4.607	1	4	461	8	4	28	2196	0	0	0
4.609	1	4	461	10	4	28	2196	0	0	0
4.611	1	4	462	2	4	28	2196	0	0	0
4.619	1	4	462	10	4	28	2196	0	0	0
4.62	1	3	463	1	2	28	2196	0	0	0
4.621	1	4	463	2	4	28	2196	0	0	0
4.634	1	3	464	5	2	28	2196	0	0	0
4.636	1	4	464	7	4	28	2196	0	0	0
4.646	1	4	465	7	4	28	2196	0	0	0
4.648	1	3	465	9	2	28	2196	0	0	0
4.656	1	1	466	7	1	28	2196	0	0	0
4.657	1	1	466	8	1	28	2196	0	0	0
4.658	1	1	466	9	1	28	2196	0	0	0
4.659	1	1	466	10	1	28	2196	0	0	0
4.66	1	4	467	1	4	28	2196	0	0	0
4.662	1	3	467	3	2	28	2196	0	0	0
4.666	1	4	467	7	4	28	2196	0	0	0
4.676	1	3	468	7	2	28	2196	0	0	0
4.677	1	4	468	8	4	28	2196	0	0	0
4.686	1	4	469	7	4	28	2196	0	0	0
4.69	1	3	470	1	2	28	2196	0	0	0
4.696	1	4	470	7	4	28	2196	0	0	0
4.704	1	3	471	5	2	28	2196	0	0	0
4.706	1	4	471	7	4	28	2196	0	0	0
4.716	1	4	472	7	4	28	2196	0	0	0
4.718	1	3	472	9	2	28	2196	0	0	0
4.726	1	4	473	7	4	28	2196	0	0	0
4.732	1	3	474	3	2	28	2196	0	0	0
4.736	1	4	474	7	4	28	2196	0	0	0
4.746	1	3	475	7	2	28	2196	0	0	0
4.747	1	4	475	8	4	28	2196	0	0	0
4.756	1	1	476	7	1	28	2196	0	0	0
4.757	1	1	476	8	1	28	2196	0	0	0
4.758	1	1	476	9	1	28	2196	0	0	0
4.759	1	1	476	10	1	28	2196	0	0	0
4.76	1	1	477	1	1	28	2196	0	0	0
4.761	1	3	477	2	2	28	2196	0	0	0
4.762	1	1	477	3	1	28	2196	0	0	0
4.763	1	4	477	4	4	28	2196	0	0	0
4.766	1	4	477	7	4	28	2196	0	0	0
4.769	1	1	477	10	1	28	2196	0	0	0
4.773	1	3	478	4	2	28	2196	0	0	0
4.776	1	4	478	7	4	28	2196	0	0	0
4.779	1	1	478	10	1	28	2196	0	0	0
4.786	1	4	479	7	4	28	2196	0	0	0
4.787	1	3	479	8	2	28	2196	0	0	0
4.789	1	1	479	10	1	28	2196	0	0	0
4.796	1	4	480	7	4	28	2196	0	0	0
4.799	1	1	480	10	1	28	2196	0	0	0
4.801	1	3	481	2	2	28	2196	0	0	0
4.806	1	4	481	7	4	28	2196	0	0	0
4.809	1	4	481	10	4	28	2196	0	0	0
4.815	1	3	482	6	2	28	2196	0	0	0
4.826	1	4	483	7	4	28	2196	0	0	0
4.829	1	3	483	10	2	28	2196	0	0	0
4.836	1	4	484	7	4	28	2196	0	0	0
4.843	1	3	485	4	2	28	2196	0	0	0
4.846	1	4	485	7	4	28	2196	0	0	0
4.856	1	4	486	7	4	28	2196	0	0	0
4.857	1	3	486	8	2	28	2196	0	0	0
4.866	1	4	487	7	4	28	2196	0	0	0
4.871	1	3	488	2	2	28	2196	0	0	0
4.876	1	4	488	7	4	28	2196	0	0	0
4.885	1	3	489	6	2	28	2196	0	0	0
4.886	1	4	489	7	4	28	2196	0	0	0
4.896	1	4	490	7	4	28	2196	0	0	0
4.899	1	3	490	10	2	28	2196	0	0	0
4.906	1	4	491	7	4	28	2196	0	0	0
4.913	1	3	492	4	2	28	2196	0	0	0
4.916	1	4	492	7	4	28	2196	0	0	0
4.919	1	1	492	10	1	28	2196	0	0	0
4.92	1	1	493	1	1	28	2196	0	0	0
4.921	1	1	493	2	1	28	2196	0	0	0
4.922	1	1	493	3	1	28	2196	0	0	0
4.923	1	1	493	4	1	28	2196	0	0	0
4.926	1	4	493	7	4	28	2196	0	0	0
4.927	1	3	493	8	2	28	2196	0	0	0
4.929	1	1	493	10	1	28	2196	0	0	0
4.936	1	4	494	7	4	28	2196	0	0	0
4.939	1	1	494	10	1	28	2196	0	0	0
4.941	1	3	495	2	2	28	2196	0	0	0
4.946	1	4	495	7	4	28	2196	0	0	0
4.949	1	1	495	10	1	28	2196	0	0	0
4.955	1	3	496	6	2	28	2196	0	0	0
4.956	1	4	496	7	4	28	2196	0	0	0
4.959	1	1	496	10	1	28	2196	0	0	0
4.966	1	4	497	7	4	28	2196	0	0	0
4.969	1	3	497	10	2	28	2196	0	0	0
4.97	1	1	498	1	1	28	2196	0	0	0
4.976	1	4	498	7	4	28	2196	0	0	0
4.979	1	1	498	10	1	28	2196	0	0	0
4.983	1	3	499	4	2	28	2196	0	0	0
4.986	1	4	499	7	4	28	2196	0	0	0
4.987	1	4	499	8	4	28	2196	0	0	0
4.988	1	4	499	9	4	28	2196	0	0	0
4.991	1	4	500	2	4	28	2196	0	0	0
4.993	1	4	500	4	4	28	2196	0	0	0
4.996	1	4	500	7	4	28	2196	0	0	0
4.997	1	3	500	8	2	28	2196	0	0	0
4.998	1	4	500	9	4	28	2196	0	0	0
5.001	1	4	501	2	4	28	2196	0	0	0
5.009	1	1	501	10	1	28	2196	0	0	0
5.011	1	3	502	2	2	28	2196	0	0	0
5.013	2	5	502	4	2	28	2196	0	0	0
5.016	1	4	502	7	4	28	2196	0	0	0
5.024	1	3	503	5	2	28	2196	0	0	0
5.027	1	4	503	8	4	28	2196	0	0	0
5.029	1	4	503	10	4	28	2196	0	0	0
5.038	1	3	504	9	2	28	2196	0	0	0
5.039	1	4	504	10	4	28	2196	0	0	0
5.047	1	4	505	8	4	28	2196	0	0	0
5.049	1	4	505	10	4	28	2196	0	0	0
5.052	1	3	506	3	2	28	2196	0	0	0
5.066	1	3	507	7	2	28	2196	0	0	0
5.067	1	4	507	8	4	28	2196	0	0	0
5.068	1	4	507	9	4	28	2196	0	0	0
5.069	1	4	507	10	4	28	2196	0	0	0
5.08	1	3	509	1	2	28	2196	0	0	0
5.086	1	4	509	7	4	28	2196	0	0	0
5.087	1	4	509	8	4	28	2196	0	0	0
5.094	1	3	510	5	2	28	2196	0	0	0
5.096	1	4	510	7	4	28	2196	0	0	0
5.106	1	4	511	7	4	28	2196	0	0	0
5.108	1	3	511	9	2	28	2196	0	0	0
5.116	1	4	512	7	4	28	2196	0	0	0
5.119	1	1	512	10	1	28	2196	0	0	0
5.119	2	6	512	10	1	28	2196	0	0	0
5.122	1	3	513	3	2	28	2196	0	0	0
5.126	1	1	513	7	1	28	2196	0	0	0
5.126	2	6	513	7	1	28	2196	0	0	0
5.127	1	4	513	8	4	28	2196	0	0	0
5.133	1	1	514	4	1	28	2196	0	0	0
5.136	1	3	514	7	2	28	2196	0	0	0
5.137	1	4	514	8	4	28	2196	0	0	0
5.146	1	4	515	7	4	28	2196	0	0	0
5.147	1	4	515	8	4	28	2196	0	0	0
5.15	1	3	516	1	2	28	2196	0	0	0
5.151	1	4	516	2	4	28	2196	0	0	0
5.164	1	3	517	5	2	28	2196	0	0	0
5.167	1	4	517	8	4	28	2196	0	0	0
5.176	1	4	518	7	4	28	2196	0	0	0
5.178	1	3	518	9	2	28	2196	0	0	0
5.186	1	4	519	7	4	28	2196	0	0	0
5.188	1	4	519	9	4	28	2196	0	0	0
5.191	1	4	520	2	4	28	2196	0	0	0
5.192	1	3	520	3	2	28	2196	0	0	0
5.206	1	3	521	7	2	28	2196	0	0	0
5.207	1	4	521	8	4	28	2196	0	0	0
5.209	1	4	521	10	4	28	2196	0	0	0
5.211	1	4	522	2	4	28	2196	0	0	0
5.219	1	1	522	10	1	28	2196	0	0	0
5.22	1	1	523	1	1	28	2196	0	0	0
5.221	1	1	523	2	1	28	2196	0	0	0
5.222	1	1	523	3	1	28	2196	0	0	0
5.223	1	1	523	4	1	28	2196	0	0	0
5.224	1	3	523	5	2	28	2196	0	0	0
5.226	1	4	523	7	4	28	2196	0	0	0
5.234	1	3	524	5	2	28	2196	0	0	0
5.236	1	4	524	7	4	28	2196	0	0	0
5.246	1	4	525	7	4	28	2196	0	0	0
5.248	1	3	525	9	2	28	2196	0	0	0
5.249	1	4	525	10	4	28	2196	0	0	0
5.262	1	3	527	3	2	28	2196	0	0	0
5.266	1	4	527	7	4	28	2196	0	0	0
5.267	1	4	527	8	4	28	2196	0	0	0
5.27	1	4	528	1	4	28	2196	0	0	0
5.276	1	3	528	7	2	28	2196	0	0	0
5.287	1	4	529	8	4	28	2196	0	0	0
5.289	1	3	529	10	2	28	2196	0	0	0
5.296	1	4	530	7	4	28	2196	0	0	0
5.298	1	4	530	9	4	28	2196	0	0	0
5.301	1	4	531	2	4	28	2196	0	0	0
5.303	1	3	531	4	2	28	2196	0	0	0
5.317	1	3	532	8	2	28	2196	0	0	0
5.318	1	4	532	9	4	28	2196	0	0	0
5.319	1	1	532	10	1	28	2196	0	0	0
5.32	1	1	533	1	1	28	2196	0	0	0
5.321	1	1	533	2	1	28	2196	0	0	0
5.326	1	4	533	7	4	28	2196	0	0	0
5.331	1	3	534	2	2	28	2196	0	0	0
5.336	1	4	534	7	4	28	2196	0	0	0
5.345	1	3	535	6	2	28	2196	0	0	0
5.346	1	4	535	7	4	28	2196	0	0	0
5.347	1	4	535	8	4	28	2196	0	0	0
5.351	1	4	536	2	4	28	2196	0	0	0
5.359	1	3	536	10	2	28	2196	0	0	0
5.367	1	4	537	8	4	28	2196	0	0	0
5.373	1	3	538	4	2	28	2196	0	0	0
5.376	1	4	538	7	4	28	2196	0	0	0
5.379	1	4	538	10	4	28	2196	0	0	0
5.387	1	3	539	8	2	28	2196	0	0	0
5.396	1	4	540	7	4	28	2196	0	0	0
5.397	1	4	540	8	4	28	2196	0	0	0
5.401	1	3	541	2	2	28	2196	0	0	0
5.402	1	4	541	3	4	28	2196	0	0	0
5.415	1	3	542	6	2	28	2196	0	0	0
5.417	1	4	542	8	4	28	2196	0	0	0
5.419	1	1	542	10	1	28	2196	0	0	0
5.42	1	1	543	1	1	28	2196	0	0	0
5.421	1	1	543	2	1	28	2196	0	0	0
5.422	1	1	543	3	1	28	2196	0	0	0
5.423	1	1	543	4	1	28	2196	0	0	0
5.426	1	4	543	7	4	28	2196	0	0	0
5.429	1	1	543	10	1	28	2196	0	0	0
5.43	1	3	544	1	2	28	2196	0	0	0
5.436	1	4	544	7	4	28	2196	0	0	0
5.439	1	1	544	10	1	28	2196	0	0	0
5.443	1	3	545	4	2	28	2196	0	0	0
5.446	1	4	545	7	4	28	2196	0	0	0
5.449	1	1	545	10	1	28	2196	0	0	0
5.456	1	4	546	7	4	28	2196	0	0	0
5.457	1	3	546	8	2	28	2196	0	0	0
5.459	1	1	546	10	1	28	2196	0	0	0
5.466	1	4	547	7	4	28	2196	0	0	0
5.469	1	1	547	10	1	28	2196	0	0	0
5.471	1	3	548	2	2	28	2196	0	0	0
5.476	1	4	548	7	4	28	2196	0	0	0
5.478	1	4	548	9	4	28	2196	0	0	0
5.481	1	4	549	2	4	28	2196	0	0	0
5.485	1	3	549	6	2	28	2196	0	0	0
5.489	1	1	549	10	1	28	2196	0	0	0
5.496	1	4	550	7	4	28	2196	0	0	0
5.499	1	3	550	10	2	28	2196	0	0	0
5.5	1	4	551	1	4	28	2196	0	0	0
5.513	1	3	552	4	2	28	2196	0	0	0
5.516	1	4	552	7	4	28	2196	0	0	0
5.517	1	4	552	8	4	28	2196	0	0	0
5.526	1	4	553	7	4	28	2196	0	0	0
5.527	1	3	553	8	2	28	2196	0	0	0
5.536	1	4	554	7	4	28	2196	0	0	0
5.541	1	3	555	2	2	28	2196	0	0	0
5.546	1	4	555	7	4	28	2196	0	0	0
5.554	1	3	556	5	2	28	2196	0	0	0
5.556	1	4	556	7	4	28	2196	0	0	0
5.566	1	4	557	7	4	28	2196	0	0	0
5.568	1	3	557	9	2	28	2196	0	0	0
5.576	1	4	558	7	4	28	2196	0	0	0
5.577	1	4	558	8	4	28	2196	0	0	0
5.582	1	3	559	3	2	28	2196	0	0	0
5.586	1	4	559	7	4	28	2196	0	0	0
5.596	1	3	560	7	2	28	2196	0	0	0
5.597	1	4	560	8	4	28	2196	0	0	0
5.598	1	4	560	9	4	28	2196	0	0	0
5.609	1	1	561	10	1	28	2196	0	0	0
5.61	1	1	562	1	1	28	2196	0	0	0
5.611	1	1	562	2	1	28	2196	0	0	0
5.612	1	1	562	3	1	28	2196	0	0	0
5.613	1	1	562	4	1	28	2196	0	0	0
5.614	1	3	562	5	2	28	2196	0	0	0
5.615	1	1	562	6	1	28	2196	0	0	0
5.616	1	4	562	7	4	28	2196	0	0	0
5.617	1	4	562	8	4	28	2196	0	0	0
5.619	1	4	562	10	4	28	2196	0	0	0
5.621	1	4	563	2	4	28	2196	0	0	0
5.624	1	3	563	5	2	28	2196	0	0	0
5.625	1	4	563	6	4	28	2196	0	0	0
5.628	1	4	563	9	4	28	2196	0	0	0
5.632	1	4	564	3	4	28	2196	0	0	0
5.638	1	3	564	9	2	28	2196	0	0	0
5.647	1	4	565	8	4	28	2196	0	0	0
5.652	1	3	566	3	2	28	2196	0	0	0
5.656	1	4	566	7	4	28	2196	0	0	0
5.657	1	4	566	8	4	28	2196	0	0	0
5.661	1	4	567	2	4	28	2196	0	0	0
5.666	1	3	567	7	2	28	2196	0	0	0
5.677	1	4	568	8	4	28	2196	0	0	0
5.68	1	3	569	1	2	28	2196	0	0	0
5.686	1	4	569	7	4	28	2196	0	0	0
5.694	1	3	570	5	2	28	2196	0	0	0
5.696	1	4	570	7	4	28	2196	0	0	0
5.699	1	4	570	10	4	28	2196	0	0	0
5.708	1	3	571	9	2	28	2196	0	0	0
5.716	1	4	572	7	4	28	2196	0	0	0
5.722	1	3	573	3	2	28	2196	0	0	0
5.726	1	4	573	7	4	28	2196	0	0	0
5.736	1	3	574	7	2	28	2196	0	0	0
5.737	1	4	574	8	4	28	2196	0	0	0
5.739	1	4	574	10	4	28	2196	0	0	0
5.74	1	1	575	1	1	28	2196	0	0	0
5.741	1	1	575	2	1	28	2196	0	0	0
5.742	1	1	575	3	1	28	2196	0	0	0
5.743	1	1	575	4	1	28	2196	0	0	0
5.744	1	1	575	5	1	28	2196	0	0	0
5.75	1	3	576	1	2	28	2196	0	0	0
5.756	1	4	576	7	4	28	2196	0	0	0
5.764	1	3	577	5	2	28	2196	0	0	0
5.766	1	4	577	7	4	28	2196	0	0	0
5.769	1	4	577	10	4	28	2196	0	0	0
5.779	1	4	578	10	4	28	2196	0	0	0
5.78	1	4	579	1	4	28	2196	0	0	0
5.796	1	4	580	7	4	28	2196	0	0	0
5.799	1	4	580	10	4	28	2196	0	0	0
5.801	1	4	581	2	4	28	2196	0	0	0
5.809	1	4	581	10	4	28	2196	0	0	0
5.826	1	4	583	7	4	28	2196	0	0	0
5.836	1	4	584	7	4	28	2196	0	0	0
5.84	1	1	585	1	1	28	2196	0	0	0
5.841	1	1	585	2	1	28	2196	0	0	0
5.846	1	4	585	7	4	28	2196	0	0	0
5.849	1	4	585	10	4	28	2196	0	0	0
5.866	1	4	587	7	4	28	2196	0	0	0
5.876	1	4	588	7	4	28	2196	0	0	0
5.886	1	4	589	7	4	28	2196	0	0	0
5.896	1	4	590	7	4	28	2196	0	0	0
5.9	1	4	591	1	4	28	2196	0	0	0
5.917	1	4	592	8	4	28	2196	0	0	0
5.921	1	4	593	2	4	28	2196	0	0	0
5.936	1	4	594	7	4	28	2196	0	0	0
5.939	1	4	594	10	4	28	2196	0	0	0
5.94	1	1	595	1	1	28	2196	0	0	0
5.941	1	1	595	2	1	28	2196	0	0	0
5.942	1	1	595	3	1	28	2196	0	0	0
5.943	1	1	595	4	1	28	2196	0	0	0
5.944	1	4	595	5	4	28	2196	0	0	0
5.946	1	4	595	7	4	28	2196	0	0	0
5.949	1	4	595	10	4	28	2196	0	0	0
5.966	1	4	597	7	4	28	2196	0	0	0
5.969	1	4	597	10	4	28	2196	0	0	0
5.97	1	4	598	1	4	28	2196	0	0	0
5.974	1	4	598	5	4	28	2196	0	0	0
5.977	1	4	598	8	4	28	2196	0	0	0
5.981	1	4	599	2	4	28	2196	0	0	0
5.997	1	4	600	8	4	28	2196	0	0	0
6.006	1	4	601	7	4	28	2196	0	0	0
6.013	2	5	602	4	2	28	2196	0	0	0
6.016	1	4	602	7	4	28	2196	0	0	0
6.027	1	4	603	8	4	28	2196	0	0	0
6.036	1	4	604	7	4	28	2196	0	0	0
6.039	1	4	604	10	4	28	2196	0	0	0
6.04	1	1	605	1	1	28	2196	0	0	0
6.041	1	1	605	2	1	28	2196	0	0	0
6.042	1	1	605	3	1	28	2196	0	0	0
6.043	1	1	605	4	1	28	2196	0	0	0
6.056	1	4	606	7	4	28	2196	0	0	0
6.066	1	4	607	7	4	28	2196	0	0	0
6.076	1	4	608	7	4	28	2196	0	0	0
6.078	1	4	608	9	4	28	2196	0	0	0
6.081	1	4	609	2	4	28	2196	0	0	0
6.097	1	4	610	8	4	28	2196	0	0	0
6.106	1	4	611	7	4	28	2196	0	0	0
6.107	1	4	611	8	4	28	2196	0	0	0
6.11	1	4	612	1	4	28	2196	0	0	0
6.127	1	4	613	8	4	28	2196	0	0	0
6.136	1	4	614	7	4	28	2196	0	0	0
6.14	1	1	615	1	1	28	2196	0	0	0
6.14	2	6	615	1	1	28	2196	0	0	0
6.141	1	1	615	2	1	28	2196	0	0	0
6.142	1	1	615	3	1	28	2196	0	0	0
6.143	1	1	615	4	1	28	2196	0	0	0
6.144	1	1	615	5	1	28	2196	0	0	0
6.146	1	4	615	7	4	28	2196	0	0	0
6.147	1	1	615	8	1	28	2196	0	0	0
6.147	2	6	615	8	1	28	2196	0	0	0
6.154	1	1	616	5	1	28	2196	0	0	0
6.156	1	4	616	7	4	28	2196	0	0	0
6.166	1	4	617	7	4	28	2196	0	0	0
6.167	1	4	617	8	4	28	2196	0	0	0
6.171	1	4	618	2	4	28	2196	0	0	0
6.187	1	4	619	8	4	28	2196	0	0	0
6.189	1	4	619	10	4	28	2196	0	0	0
6.19	1	4	620	1	4	28	2196	0	0	0
6.194	1	4	620	5	4	28	2196	0	0	0
6.197	1	4	620	8	4	28	2196	0	0	0
6.201	1	4	621	2	4	28	2196	0	0	0
6.217	1	4	622	8	4	28	2196	0	0	0
6.219	1	4	622	10	4	28	2196	0	0	0
6.236	1	4	624	7	4	28	2196	0	0	0
6.239	1	4	624	10	4	28	2196	0	0	0
6.24	1	1	625	1	1	28	2196	0	0	0
6.241	1	1	625	2	1	28	2196	0	0	0
6.242	1	1	625	3	1	28	2196	0	0	0
6.243	1	1	625	4	1	28	2196	0	0	0
6.244	1	1	625	5	1	28	2196	0	0	0
6.256	1	4	626	7	4	28	2196	0	0	0
6.259	1	4	626	10	4	28	2196	0	0	0
6.26	1	4	627	1	4	28	2196	0	0	0
6.269	1	4	627	10	4	28	2196	0	0	0
6.279	1	4	628	10	4	28	2196	0	0	0
6.28	1	4	629	1	4	28	2196	0	0	0
6.296	1	4	630	7	4	28	2196	0	0	0
6.299	1	4	630	10	4	28	2196	0	0	0
6.301	1	4	631	2	4	28	2196	0	0	0
6.305	1	4	631	6	4	28	2196	0	0	0
6.309	1	4	631	10	4	28	2196	0	0	0
6.326	1	4	633	7	4	28	2196	0	0	0
6.329	1	4	633	10	4	28	2196	0	0	0
6.33	1	4	634	1	4	28	2196	0	0	0
6.34	1	1	635	1	1	28	2196	0	0	0
6.341	1	1	635	2	1	28	2196	0	0	0
6.346	1	4	635	7	4	28	2196	0	0	0
6.356	1	4	636	7	4	28	2196	0	0	0
6.366	1	4	637	7	4	28	2196	0	0	0
6.376	1	4	638	7	4	28	2196	0	0	0
6.379	1	4	638	10	4	28	2196	0	0	0
6.382	1	4	639	3	4	28	2196	0	0	0
6.385	1	4	639	6	4	28	2196	0	0	0
6.389	1	4	639	10	4	28	2196	0	0	0
6.407	1	4	641	8	4	28	2196	0	0	0
6.416	1	4	642	7	4	28	2196	0	0	0
6.426	1	4	643	7	4	28	2196	0	0	0
6.429	1	4	643	10	4	28	2196	0	0	0
6.433	1	4	644	4	4	28	2196	0	0	0
6.437	1	4	644	8	4	28	2196	0	0	0
6.44	1	1	645	1	1	28	2196	0	0	0
6.441	1	1	645	2	1	28	2196	0	0	0
6.442	1	1	645	3	1	28	2196	0	0	0
6.443	1	1	645	4	1	28	2196	0	0	0
6.444	1	1	645	5	1	28	2196	0	0	0
6.445	1	4	645	6	4	28	2196	0	0	0
6.447	1	4	645	8	4	28	2196	0	0	0
6.451	1	4	646	2	4	28	2196	0	0	0
6.467	1	4	647	8	4	28	2196	0	0	0
6.476	1	4	648	7	4	28	2196	0	0	0
6.479	1	4	648	10	4	28	2196	0	0	0
6.496	1	4	650	7	4	28	2196	0	0	0
6.497	1	4	650	8	4	28	2196	0	0	0
6.501	1	4	651	2	4	28	2196	0	0	0
6.517	1	4	652	8	4	28	2196	0	0	0
6.526	1	4	653	7	4	28	2196	0	0	0
6.528	1	4	653	9	4	28	2196	0	0	0
6.54	1	1	655	1	1	28	2196	0	0	0
6.541	1	1	655	2	1	28	2196	0	0	0
6.542	1	1	655	3	1	28	2196	0	0	0
6.546	1	4	655	7	4	28	2196	0	0	0
6.547	1	4	655	8	4	28	2196	0	0	0
6.556	1	4	656	7	4	28	2196	0	0	0
6.566	1	4	657	7	4	28	2196	0	0	0
6.569	1	4	657	10	4	28	2196	0	0	0
6.57	1	4	658	1	4	28	2196	0	0	0
6.579	1	4	658	10	4	28	2196	0	0	0
6.581	1	4	659	2	4	28	2196	0	0	0
6.596	1	4	660	7	4	28	2196	0	0	0
6.606	1	4	661	7	4	28	2196	0	0	0
6.607	1	4	661	8	4	28	2196	0	0	0
6.611	1	4	662	2	4	28	2196	0	0	0
6.626	1	4	663	7	4	28	2196	0	0	0
6.627	1	4	663	8	4	28	2196	0	0	0
6.631	1	4	664	2	4	28	2196	0	0	0
6.64	1	1	665	1	1	28	2196	0	0	0
6.641	1	1	665	2	1	28	2196	0	0	0
6.642	1	1	665	3	1	28	2196	0	0	0
6.643	1	1	665	4	1	28	2196	0	0	0
6.644	1	1	665	5	1	28	2196	0	0	0
6.645	1	4	665	6	4	28	2196	0	0	0
6.656	1	4	666	7	4	28	2196	0	0	0
6.666	1	4	667	7	4	28	2196	0	0	0
6.669	1	4	667	10	4	28	2196	0	0	0
6.686	1	4	669	7	4	28	2196	0	0	0
6.696	1	4	670	7	4	28	2196	0	0	0
6.699	1	4	670	10	4	28	2196	0	0	0
6.703	1	4	671	4	4	28	2196	0	0	0
6.706	1	4	671	7	4	28	2196	0	0	0
6.71	1	4	672	1	4	28	2196	0	0	0
6.719	1	4	672	10	4	28	2196	0	0	0
6.722	1	4	673	3	4	28	2196	0	0	0
6.725	1	4	673	6	4	28	2196	0	0	0
6.73	1	4	674	1	4	28	2196	0	0	0
6.74	1	1	675	1	1	28	2196	0	0	0
6.741	1	1	675	2	1	28	2196	0	0	0
6.747	1	4	675	8	4	28	2196	0	0	0
6.757	1	4	676	8	4	28	2196	0	0	0
6.766	1	4	677	7	4	28	2196	0	0	0
6.768	1	4	677	9	4	28	2196	0	0	0
6.787	1	4	679	8	4	28	2196	0	0	0
6.788	1	4	679	9	4	28	2196	0	0	0
6.789	1	4	679	10	4	28	2196	0	0	0
6.799	1	4	680	10	4	28	2196	0	0	0
6.809	1	4	681	10	4	28	2196	0	0	0
6.819	1	4	682	10	4	28	2196	0	0	0
6.821	1	4	683	2	4	28	2196	0	0	0
6.829	1	4	683	10	4	28	2196	0	0	0
6.84	1	1	685	1	1	28	2196	0	0	0
6.841	1	1	685	2	1	28	2196	0	0	0
6.842	1	1	685	3	1	28	2196	0	0	0
6.843	1	1	685	4	1	28	2196	0	0	0
6.846	1	4	685	7	4	28	2196	0	0	0
6.85	1	4	686	1	4	28	2196	0	0	0
6.86	1	4	687	1	4	28	2196	0	0	0
6.869	1	4	687	10	4	28	2196	0	0	0
6.874	1	4	688	5	4	28	2196	0	0	0
6.879	1	4	688	10	4	28	2196	0	0	0
6.897	1	4	690	8	4	28	2196	0	0	0
6.899	1	4	690	10	4	28	2196	0	0	0
6.904	1	4	691	5	4	28	2196	0	0	0
6.909	1	4	691	10	4	28	2196	0	0	0
6.915	1	4	692	6	4	28	2196	0	0	0
6.92	1	4	693	1	4	28	2196	0	0	0
6.925	1	4	693	6	4	28	2196	0	0	0
6.93	1	4	694	1	4	28	2196	0	0	0
6.94	1	1	695	1	1	28	2196	0	0	0
6.941	1	1	695	2	1	28	2196	0	0	0
6.942	1	1	695	3	1	28	2196	0	0	0
6.943	1	1	695	4	1	28	2196	0	0	0
6.944	1	1	695	5	1	28	2196	0	0	0
6.948	1	4	695	9	4	28	2196	0	0	0
6.951	1	4	696	2	4	28	2196	0	0	0
6.96	1	4	697	1	4	28	2196	0	0	0
6.969	1	4	697	10	4	28	2196	0	0	0
6.974	1	4	698	5	4	28	2196	0	0	0
6.98	1	4	699	1	4	28	2196	0	0	0
6.996	1	4	700	7	4	28	2196	0	0	0
7.006	1	4	701	7	4	28	2196	0	0	0
7.011	1	4	702	2	4	28	2196	0	0	0
7.012	2	5	702	3	2	28	2196	0	0	0
7.221	2	4	723	2	3	0	81	0	0	0
7.222	2	4	723	3	3	0	81	0	0	0
7.223	2	4	723	4	3	0	81	0	0	0
7.224	2	4	723	5	3	0	81	0	0	0
7.225	2	4	723	6	3	0	81	0	0	0
7.226	2	4	723	7	3	28	2196	0	0	0
7.227	2	4	723	8	3	28	2196	0	0	0
7.232	2	4	724	3	3	28	2196	0	0	0
7.237	2	4	724	8	3	28	2196	0	0	0
7.243	2	4	725	4	3	28	2196	0	0	0
7.251	2	4	726	2	3	28	2196	0	0	0
7.259	2	4	726	10	3	28	2196	0	0	0
7.267	2	4	727	8	3	28	2196	0	0	0
7.276	2	4	728	7	3	28	2196	0	0	0
7.284	2	4	729	5	3	28	2196	0	0	0
7.292	2	4	730	3	3	28	2196	0	0	0
7.3	2	4	731	1	3	28	2196	0	0	0
7.301	1	1	731	2	1	28	2196	0	0	0
7.308	2	4	731	9	3	28	2196	0	0	0
7.316	2	4	732	7	3	28	2196	0	0	0
7.324	2	4	733	5	3	28	2196	0	0	0
7.332	2	4	734	3	3	28	2196	0	0	0
7.341	2	4	735	2	3	28	2196	0	0	0
7.349	2	4	735	10	3	28	2196	0	0	0
7.357	2	4	736	8	3	28	2196	0	0	0
7.361	1	1	737	2	1	28	2196	0	0	0
7.365	2	4	737	6	3	28	2196	0	0	0
7.371	1	1	738	2	1	28	2196	0	0	0
7.373	1	1	738	4	1	28	2196	0	0	0
7.373	2	4	738	4	3	28	2196	0	0	0
7.375	1	1	738	6	1	28	2196	0	0	0
7.377	1	1	738	8	1	28	2196	0	0	0
7.379	1	1	738	10	1	28	2196	0	0	0
7.38	1	1	739	1	1	28	2196	0	0	0
7.38	2	4	739	1	3	28	2196	0	0	0
7.381	1	1	739	2	1	28	2196	0	0	0
7.381	2	4	739	2	3	28	2196	0	0	0
7.383	1	1	739	4	1	28	2196	0	0	0
7.385	1	1	739	6	1	28	2196	0	0	0
7.386	1	1	739	7	1	28	2196	0	0	0
